"Plot Title: HP_Winter22"
"#","Date Time, GMT-06:00","Low Range, μS/cm (LGR S/N: 20758339, SEN S/N: 20758339)","Full Range, μS/cm (LGR S/N: 20758339, SEN S/N: 20758339)","Temp, °C (LGR S/N: 20758339, SEN S/N: 20758339)","Coupler Detached (LGR S/N: 20758339)","Coupler Attached (LGR S/N: 20758339)","Host Connected (LGR S/N: 20758339)","Stopped (LGR S/N: 20758339)","End Of File (LGR S/N: 20758339)"
363,01/20/22 01:00:00 AM,1096.8,1095.9,3.66,,,,,
364,01/20/22 01:30:00 AM,1094.3,1093.6,3.60,,,,,
365,01/20/22 02:00:00 AM,1092.4,1091.2,3.54,,,,,
366,01/20/22 02:30:00 AM,1091.4,1090.5,3.50,,,,,
367,01/20/22 03:00:00 AM,1091.4,1090.9,3.48,,,,,
368,01/20/22 03:30:00 AM,1091.2,1090.5,3.47,,,,,
369,01/20/22 04:00:00 AM,1091.1,1090.1,3.44,,,,,
370,01/20/22 04:30:00 AM,1091.4,1091.3,3.44,,,,,
371,01/20/22 05:00:00 AM,1091.9,1091.3,3.43,,,,,
372,01/20/22 05:30:00 AM,1089.6,1090.2,3.37,,,,,
373,01/20/22 06:00:00 AM,1090.5,1090.6,3.38,,,,,
374,01/20/22 06:30:00 AM,1089.7,1090.2,3.34,,,,,
375,01/20/22 07:00:00 AM,1088.6,1089.1,3.31,,,,,
376,01/20/22 07:30:00 AM,1089.2,1089.1,3.29,,,,,
377,01/20/22 08:00:00 AM,1088.1,1087.9,3.25,,,,,
378,01/20/22 08:30:00 AM,1089.4,1088.8,3.23,,,,,
379,01/20/22 09:00:00 AM,1090.9,1090.3,3.28,,,,,
380,01/20/22 09:30:00 AM,1090.5,1089.5,3.25,,,,,
381,01/20/22 10:00:00 AM,1088.8,1088.4,3.17,,,,,
382,01/20/22 10:30:00 AM,1092.8,1091.9,3.28,,,,,
383,01/20/22 11:00:00 AM,1098.8,1097.7,3.47,,,,,
384,01/20/22 11:30:00 AM,1101.2,1100.4,3.54,,,,,
385,01/20/22 12:00:00 PM,1105.6,1105.1,3.68,,,,,
386,01/20/22 12:30:00 PM,1108.6,1108.2,3.76,,,,,
387,01/20/22 01:00:00 PM,1107.3,1107.0,3.74,,,,,
388,01/20/22 01:30:00 PM,1105.2,1105.8,3.72,,,,,
389,01/20/22 02:00:00 PM,1108.5,1108.2,3.77,,,,,
390,01/20/22 02:30:00 PM,1109.7,1109.4,3.79,,,,,
391,01/20/22 03:00:00 PM,1111.2,1110.5,3.84,,,,,
392,01/20/22 03:30:00 PM,1106.4,1106.2,3.77,,,,,
393,01/20/22 04:00:00 PM,1103.7,1103.2,3.60,,,,,
394,01/20/22 04:30:00 PM,1100.7,1100.5,3.50,,,,,
395,01/20/22 05:00:00 PM,1099.8,1098.9,3.46,,,,,
396,01/20/22 05:30:00 PM,1099.7,1099.0,3.43,,,,,
397,01/20/22 06:00:00 PM,1100.0,1099.4,3.43,,,,,
398,01/20/22 06:30:00 PM,1099.9,1099.4,3.43,,,,,
399,01/20/22 07:00:00 PM,1100.2,1099.8,3.43,,,,,
400,01/20/22 07:30:00 PM,1100.5,1100.1,3.44,,,,,
401,01/20/22 08:00:00 PM,1100.7,1100.2,3.43,,,,,
402,01/20/22 08:30:00 PM,1100.3,1099.8,3.43,,,,,
403,01/20/22 09:00:00 PM,1100.6,1100.2,3.43,,,,,
404,01/20/22 09:30:00 PM,1100.9,1100.5,3.44,,,,,
405,01/20/22 10:00:00 PM,1100.9,1100.5,3.44,,,,,
406,01/20/22 10:30:00 PM,1100.9,1100.2,3.43,,,,,
407,01/20/22 11:00:00 PM,1099.5,1099.0,3.38,,,,,
408,01/20/22 11:30:00 PM,1100.6,1100.2,3.40,,,,,
409,01/21/22 12:00:00 AM,1102.1,1101.3,3.44,,,,,
410,01/21/22 12:30:00 AM,1102.8,1102.6,3.44,,,,,
411,01/21/22 01:00:00 AM,1102.8,1102.2,3.43,,,,,
412,01/21/22 01:30:00 AM,1104.1,1103.7,3.48,,,,,
413,01/21/22 02:00:00 AM,1104.0,1103.7,3.49,,,,,
414,01/21/22 02:30:00 AM,1103.1,1102.6,3.44,,,,,
415,01/21/22 03:00:00 AM,1102.7,1102.2,3.42,,,,,
416,01/21/22 03:30:00 AM,1102.4,1101.8,3.40,,,,,
417,01/21/22 04:00:00 AM,1103.1,1103.0,3.41,,,,,
418,01/21/22 04:30:00 AM,1103.3,1103.0,3.42,,,,,
419,01/21/22 05:00:00 AM,1104.1,1103.8,3.41,,,,,
420,01/21/22 05:30:00 AM,1105.0,1105.0,3.41,,,,,
421,01/21/22 06:00:00 AM,1104.1,1103.8,3.38,,,,,
422,01/21/22 06:30:00 AM,1103.8,1103.1,3.34,,,,,
423,01/21/22 07:00:00 AM,1102.3,1101.9,3.28,,,,,
424,01/21/22 07:30:00 AM,1102.4,1102.3,3.28,,,,,
425,01/21/22 08:00:00 AM,1101.7,1100.8,3.24,,,,,
426,01/21/22 08:30:00 AM,1102.0,1101.6,3.22,,,,,
427,01/21/22 09:00:00 AM,1101.9,1101.6,3.19,,,,,
428,01/21/22 09:30:00 AM,1101.3,1102.0,3.24,,,,,
429,01/21/22 10:00:00 AM,1106.0,1105.1,3.31,,,,,
430,01/21/22 10:30:00 AM,1106.4,1105.9,3.30,,,,,
431,01/21/22 11:00:00 AM,1112.1,1111.0,3.46,,,,,
432,01/21/22 11:30:00 AM,1117.1,1116.4,3.61,,,,,
433,01/21/22 12:00:00 PM,1119.4,1119.1,3.70,,,,,
434,01/21/22 12:30:00 PM,1122.2,1121.8,3.78,,,,,
435,01/21/22 01:00:00 PM,1115.7,1115.2,3.56,,,,,
436,01/21/22 01:30:00 PM,1113.7,1113.3,3.52,,,,,
437,01/21/22 02:00:00 PM,1115.3,1114.8,3.56,,,,,
438,01/21/22 02:30:00 PM,1116.9,1116.4,3.60,,,,,
439,01/21/22 03:00:00 PM,1119.0,1118.7,3.70,,,,,
440,01/21/22 03:30:00 PM,1118.8,1118.7,3.72,,,,,
441,01/21/22 04:00:00 PM,1117.7,1117.1,3.68,,,,,
442,01/21/22 04:30:00 PM,1116.4,1116.4,3.62,,,,,
443,01/21/22 05:00:00 PM,1117.9,1117.6,3.60,,,,,
444,01/21/22 05:30:00 PM,1116.8,1116.5,3.54,,,,,
445,01/21/22 06:00:00 PM,1116.1,1115.7,3.52,,,,,
446,01/21/22 06:30:00 PM,1114.4,1113.8,3.47,,,,,
447,01/21/22 07:00:00 PM,1115.0,1114.2,3.47,,,,,
448,01/21/22 07:30:00 PM,1114.6,1114.2,3.46,,,,,
449,01/21/22 08:00:00 PM,1115.9,1115.3,3.49,,,,,
450,01/21/22 08:30:00 PM,1116.6,1116.1,3.50,,,,,
451,01/21/22 09:00:00 PM,1117.9,1117.7,3.54,,,,,
452,01/21/22 09:30:00 PM,1117.1,1116.5,3.53,,,,,
453,01/21/22 10:00:00 PM,1119.3,1118.9,3.55,,,,,
454,01/21/22 10:30:00 PM,1118.9,1118.9,3.54,,,,,
455,01/21/22 11:00:00 PM,1118.8,1118.1,3.53,,,,,
456,01/21/22 11:30:00 PM,1119.4,1118.9,3.55,,,,,
457,01/22/22 12:00:00 AM,1120.4,1120.0,3.59,,,,,
458,01/22/22 12:30:00 AM,1119.3,1118.9,3.55,,,,,
459,01/22/22 01:00:00 AM,1118.9,1118.5,3.56,,,,,
460,01/22/22 01:30:00 AM,1119.7,1118.9,3.56,,,,,
461,01/22/22 02:00:00 AM,1119.6,1119.3,3.56,,,,,
462,01/22/22 02:30:00 AM,1119.4,1119.3,3.55,,,,,
463,01/22/22 03:00:00 AM,1119.2,1118.9,3.55,,,,,
464,01/22/22 03:30:00 AM,1120.0,1119.7,3.55,,,,,
465,01/22/22 04:00:00 AM,1119.5,1119.3,3.54,,,,,
466,01/22/22 04:30:00 AM,1120.8,1120.1,3.56,,,,,
467,01/22/22 05:00:00 AM,1121.5,1120.9,3.55,,,,,
468,01/22/22 05:30:00 AM,1119.7,1119.7,3.53,,,,,
469,01/22/22 06:00:00 AM,1119.8,1119.7,3.54,,,,,
470,01/22/22 06:30:00 AM,1122.6,1122.5,3.58,,,,,
471,01/22/22 07:00:00 AM,1121.8,1121.3,3.58,,,,,
472,01/22/22 07:30:00 AM,1123.6,1123.2,3.60,,,,,
473,01/22/22 08:00:00 AM,1124.3,1124.0,3.64,,,,,
474,01/22/22 08:30:00 AM,1125.9,1125.6,3.66,,,,,
475,01/22/22 09:00:00 AM,1126.6,1126.4,3.67,,,,,
476,01/22/22 09:30:00 AM,1129.5,1129.0,3.78,,,,,
477,01/22/22 10:00:00 AM,1133.0,1132.5,3.92,,,,,
478,01/22/22 10:30:00 AM,1130.7,1130.2,3.85,,,,,
479,01/22/22 11:00:00 AM,1130.6,1130.1,3.88,,,,,
480,01/22/22 11:30:00 AM,1133.4,1132.9,3.94,,,,,
481,01/22/22 12:00:00 PM,1133.5,1133.1,4.06,,,,,
482,01/22/22 12:30:00 PM,1137.9,1137.5,4.09,,,,,
483,01/22/22 01:00:00 PM,1143.7,1143.7,4.25,,,,,
484,01/22/22 01:30:00 PM,1130.1,1129.7,3.89,,,,,
485,01/22/22 02:00:00 PM,1127.6,1127.4,3.83,,,,,
486,01/22/22 02:30:00 PM,1127.6,1127.7,3.92,,,,,
487,01/22/22 03:00:00 PM,1128.0,1127.7,3.86,,,,,
488,01/22/22 03:30:00 PM,1129.9,1129.3,3.92,,,,,
489,01/22/22 04:00:00 PM,1128.8,1128.1,3.89,,,,,
490,01/22/22 04:30:00 PM,1129.2,1128.9,3.90,,,,,
491,01/22/22 05:00:00 PM,1129.7,1129.3,3.90,,,,,
492,01/22/22 05:30:00 PM,1131.7,1130.9,3.91,,,,,
493,01/22/22 06:00:00 PM,1131.9,1131.3,3.92,,,,,
494,01/22/22 06:30:00 PM,1132.6,1132.1,3.92,,,,,
495,01/22/22 07:00:00 PM,1133.1,1132.8,3.95,,,,,
496,01/22/22 07:30:00 PM,1133.8,1133.7,3.95,,,,,
497,01/22/22 08:00:00 PM,1134.7,1134.4,3.98,,,,,
498,01/22/22 08:30:00 PM,1137.4,1136.7,4.06,,,,,
499,01/22/22 09:00:00 PM,1137.7,1137.5,4.07,,,,,
500,01/22/22 09:30:00 PM,1137.8,1137.5,4.08,,,,,
501,01/22/22 10:00:00 PM,1137.8,1137.5,4.08,,,,,
502,01/22/22 10:30:00 PM,1137.5,1137.1,4.07,,,,,
503,01/22/22 11:00:00 PM,1135.8,1135.2,4.02,,,,,
504,01/22/22 11:30:00 PM,1135.1,1134.4,4.00,,,,,
505,01/23/22 12:00:00 AM,1134.2,1133.6,3.97,,,,,
506,01/23/22 12:30:00 AM,1135.4,1135.2,4.01,,,,,
507,01/23/22 01:00:00 AM,1134.9,1134.4,4.00,,,,,
508,01/23/22 01:30:00 AM,1134.8,1134.4,4.01,,,,,
509,01/23/22 02:00:00 AM,1133.4,1134.4,4.00,,,,,
510,01/23/22 02:30:00 AM,1134.2,1133.6,4.00,,,,,
511,01/23/22 03:00:00 AM,1134.0,1133.2,3.98,,,,,
512,01/23/22 03:30:00 AM,1134.1,1133.2,3.98,,,,,
513,01/23/22 04:00:00 AM,1134.2,1134.0,4.01,,,,,
514,01/23/22 04:30:00 AM,1134.6,1134.4,4.01,,,,,
515,01/23/22 05:00:00 AM,1133.7,1133.2,3.98,,,,,
516,01/23/22 05:30:00 AM,1133.3,1132.8,3.96,,,,,
517,01/23/22 06:00:00 AM,1132.8,1132.4,3.96,,,,,
518,01/23/22 06:30:00 AM,1132.9,1132.4,3.96,,,,,
519,01/23/22 07:00:00 AM,1133.3,1133.2,3.96,,,,,
520,01/23/22 07:30:00 AM,1133.1,1132.4,3.96,,,,,
521,01/23/22 08:00:00 AM,1133.6,1132.8,3.96,,,,,
522,01/23/22 08:30:00 AM,1133.6,1132.8,3.98,,,,,
523,01/23/22 09:00:00 AM,1133.9,1133.2,3.98,,,,,
524,01/23/22 09:30:00 AM,1133.9,1133.2,3.98,,,,,
525,01/23/22 10:00:00 AM,1133.8,1133.2,4.01,,,,,
526,01/23/22 10:30:00 AM,1130.6,1130.8,4.01,,,,,
527,01/23/22 11:00:00 AM,1134.9,1134.4,4.02,,,,,
528,01/23/22 11:30:00 AM,1135.7,1135.2,4.03,,,,,
529,01/23/22 12:00:00 PM,1134.0,1133.2,3.98,,,,,
530,01/23/22 12:30:00 PM,1132.6,1132.0,3.96,,,,,
531,01/23/22 01:00:00 PM,1133.0,1132.8,3.98,,,,,
532,01/23/22 01:30:00 PM,1133.4,1133.2,3.98,,,,,
533,01/23/22 02:00:00 PM,1133.8,1133.2,4.00,,,,,
534,01/23/22 02:30:00 PM,1134.3,1134.0,4.01,,,,,
535,01/23/22 03:00:00 PM,1133.3,1133.2,3.98,,,,,
536,01/23/22 03:30:00 PM,1133.1,1132.4,3.97,,,,,
537,01/23/22 04:00:00 PM,1133.3,1132.8,3.97,,,,,
538,01/23/22 04:30:00 PM,1132.8,1132.0,3.97,,,,,
539,01/23/22 05:00:00 PM,1133.2,1133.2,3.97,,,,,
540,01/23/22 05:30:00 PM,1133.7,1133.2,3.98,,,,,
541,01/23/22 06:00:00 PM,1133.6,1133.2,3.97,,,,,
542,01/23/22 06:30:00 PM,1133.7,1133.2,3.97,,,,,
543,01/23/22 07:00:00 PM,1133.9,1133.2,3.98,,,,,
544,01/23/22 07:30:00 PM,1135.0,1134.4,4.02,,,,,
545,01/23/22 08:00:00 PM,1135.3,1135.2,4.02,,,,,
546,01/23/22 08:30:00 PM,1135.2,1134.4,4.03,,,,,
547,01/23/22 09:00:00 PM,1135.0,1134.4,4.02,,,,,
548,01/23/22 09:30:00 PM,1134.8,1134.4,4.01,,,,,
549,01/23/22 10:00:00 PM,1134.7,1134.4,4.02,,,,,
550,01/23/22 10:30:00 PM,1135.3,1134.8,4.02,,,,,
551,01/23/22 11:00:00 PM,1135.5,1135.1,4.04,,,,,
552,01/23/22 11:30:00 PM,1135.2,1134.8,4.02,,,,,
553,01/24/22 12:00:00 AM,1134.5,1134.0,4.02,,,,,
554,01/24/22 12:30:00 AM,1135.0,1134.4,4.02,,,,,
555,01/24/22 01:00:00 AM,1135.2,1134.8,4.03,,,,,
556,01/24/22 01:30:00 AM,1135.6,1135.2,4.03,,,,,
557,01/24/22 02:00:00 AM,1135.7,1135.5,4.06,,,,,
558,01/24/22 02:30:00 AM,1135.9,1135.5,4.04,,,,,
559,01/24/22 03:00:00 AM,1135.8,1135.5,4.06,,,,,
560,01/24/22 03:30:00 AM,1136.0,1135.5,4.04,,,,,
561,01/24/22 04:00:00 AM,1135.8,1135.1,4.06,,,,,
562,01/24/22 04:30:00 AM,1136.3,1135.9,4.07,,,,,
563,01/24/22 05:00:00 AM,1136.0,1135.5,4.06,,,,,
564,01/24/22 05:30:00 AM,1135.9,1135.5,4.04,,,,,
565,01/24/22 06:00:00 AM,1135.2,1134.8,4.03,,,,,
566,01/24/22 06:30:00 AM,1134.4,1134.0,4.02,,,,,
567,01/24/22 07:00:00 AM,1133.8,1133.2,4.01,,,,,
568,01/24/22 07:30:00 AM,1133.6,1133.2,4.00,,,,,
569,01/24/22 08:00:00 AM,1133.3,1133.2,3.97,,,,,
570,01/24/22 08:30:00 AM,1133.3,1133.2,3.98,,,,,
571,01/24/22 09:00:00 AM,1133.4,1133.2,3.97,,,,,
572,01/24/22 09:30:00 AM,1132.8,1132.4,3.96,,,,,
573,01/24/22 10:00:00 AM,1132.6,1132.0,3.96,,,,,
574,01/24/22 10:30:00 AM,1132.4,1132.0,3.95,,,,,
575,01/24/22 11:00:00 AM,1132.6,1132.0,3.96,,,,,
576,01/24/22 11:30:00 AM,1132.0,1131.7,3.94,,,,,
577,01/24/22 12:00:00 PM,1131.6,1130.9,3.91,,,,,
578,01/24/22 12:30:00 PM,1131.1,1130.9,3.91,,,,,
579,01/24/22 01:00:00 PM,1130.8,1130.1,3.90,,,,,
580,01/24/22 01:30:00 PM,1130.4,1129.7,3.89,,,,,
581,01/24/22 02:00:00 PM,1130.6,1130.5,3.90,,,,,
582,01/24/22 02:30:00 PM,1129.5,1128.9,3.88,,,,,
583,01/24/22 03:00:00 PM,1130.4,1129.7,3.90,,,,,
584,01/24/22 03:30:00 PM,1131.1,1130.5,3.90,,,,,
585,01/24/22 04:00:00 PM,1130.7,1130.1,3.90,,,,,
586,01/24/22 04:30:00 PM,1128.6,1128.1,3.86,,,,,
587,01/24/22 05:00:00 PM,1130.0,1129.7,3.90,,,,,
588,01/24/22 05:30:00 PM,1131.5,1130.9,3.92,,,,,
589,01/24/22 06:00:00 PM,1132.1,1131.6,3.95,,,,,
590,01/24/22 06:30:00 PM,1132.0,1131.7,3.92,,,,,
591,01/24/22 07:00:00 PM,1131.0,1130.5,3.91,,,,,
592,01/24/22 07:30:00 PM,1131.3,1130.9,3.92,,,,,
593,01/24/22 08:00:00 PM,1131.5,1130.9,3.92,,,,,
594,01/24/22 08:30:00 PM,1131.6,1130.9,3.92,,,,,
595,01/24/22 09:00:00 PM,1131.2,1130.9,3.92,,,,,
596,01/24/22 09:30:00 PM,1128.1,1127.3,3.85,,,,,
597,01/24/22 10:00:00 PM,1129.0,1128.5,3.88,,,,,
598,01/24/22 10:30:00 PM,1130.4,1130.9,3.91,,,,,
599,01/24/22 11:00:00 PM,1130.4,1129.7,3.89,,,,,
600,01/24/22 11:30:00 PM,1130.9,1130.5,3.91,,,,,
601,01/25/22 12:00:00 AM,1130.0,1129.7,3.90,,,,,
602,01/25/22 12:30:00 AM,1130.1,1129.7,3.90,,,,,
603,01/25/22 01:00:00 AM,1128.9,1128.5,3.86,,,,,
604,01/25/22 01:30:00 AM,1128.0,1127.3,3.85,,,,,
605,01/25/22 02:00:00 AM,1130.0,1129.7,3.91,,,,,
606,01/25/22 02:30:00 AM,1128.6,1127.7,3.86,,,,,
607,01/25/22 03:00:00 AM,1129.2,1128.5,3.90,,,,,
608,01/25/22 03:30:00 AM,1129.1,1128.5,3.90,,,,,
609,01/25/22 04:00:00 AM,1130.3,1129.7,3.92,,,,,
610,01/25/22 04:30:00 AM,1131.1,1130.8,3.95,,,,,
611,01/25/22 05:00:00 AM,1131.6,1130.8,3.95,,,,,
612,01/25/22 05:30:00 AM,1131.7,1131.2,3.96,,,,,
613,01/25/22 06:00:00 AM,1131.4,1130.8,3.96,,,,,
614,01/25/22 06:30:00 AM,1131.0,1130.8,3.95,,,,,
615,01/25/22 07:00:00 AM,1131.4,1130.8,3.96,,,,,
616,01/25/22 07:30:00 AM,1131.5,1130.8,3.96,,,,,
617,01/25/22 08:00:00 AM,1131.7,1131.2,3.96,,,,,
618,01/25/22 08:30:00 AM,1131.5,1131.2,3.95,,,,,
619,01/25/22 09:00:00 AM,1131.3,1130.8,3.95,,,,,
620,01/25/22 09:30:00 AM,1132.0,1131.6,3.97,,,,,
621,01/25/22 10:00:00 AM,1132.3,1132.0,3.98,,,,,
622,01/25/22 10:30:00 AM,1132.3,1132.0,4.00,,,,,
623,01/25/22 11:00:00 AM,1130.5,1130.4,3.96,,,,,
624,01/25/22 11:30:00 AM,1129.6,1129.3,3.92,,,,,
625,01/25/22 12:00:00 PM,1129.4,1128.9,3.92,,,,,
626,01/25/22 12:30:00 PM,1129.4,1128.9,3.92,,,,,
627,01/25/22 01:00:00 PM,1130.3,1130.0,3.95,,,,,
628,01/25/22 01:30:00 PM,1129.3,1128.9,3.92,,,,,
629,01/25/22 02:00:00 PM,1129.0,1128.5,3.92,,,,,
630,01/25/22 02:30:00 PM,1130.2,1129.6,3.95,,,,,
631,01/25/22 03:00:00 PM,1130.2,1129.6,3.96,,,,,
632,01/25/22 03:30:00 PM,1130.2,1129.6,3.96,,,,,
633,01/25/22 04:00:00 PM,1129.0,1128.8,3.94,,,,,
634,01/25/22 04:30:00 PM,1128.9,1128.5,3.92,,,,,
635,01/25/22 05:00:00 PM,1130.1,1129.6,3.95,,,,,
636,01/25/22 05:30:00 PM,1130.8,1130.4,3.96,,,,,
637,01/25/22 06:00:00 PM,1131.6,1131.2,3.97,,,,,
638,01/25/22 06:30:00 PM,1131.3,1130.8,3.96,,,,,
639,01/25/22 07:00:00 PM,1130.3,1129.6,3.95,,,,,
640,01/25/22 07:30:00 PM,1130.2,1129.6,3.95,,,,,
641,01/25/22 08:00:00 PM,1130.4,1129.6,3.96,,,,,
642,01/25/22 08:30:00 PM,1130.2,1130.0,3.95,,,,,
643,01/25/22 09:00:00 PM,1130.5,1130.0,3.95,,,,,
644,01/25/22 09:30:00 PM,1130.5,1130.4,3.96,,,,,
645,01/25/22 10:00:00 PM,1131.3,1130.8,3.97,,,,,
646,01/25/22 10:30:00 PM,1131.4,1130.8,3.97,,,,,
647,01/25/22 11:00:00 PM,1130.9,1130.8,3.96,,,,,
648,01/25/22 11:30:00 PM,1129.8,1129.2,3.95,,,,,
649,01/26/22 12:00:00 AM,1128.5,1128.4,3.95,,,,,
650,01/26/22 12:30:00 AM,1128.4,1128.0,3.94,,,,,
651,01/26/22 01:00:00 AM,1129.6,1129.2,3.95,,,,,
652,01/26/22 01:30:00 AM,1127.6,1127.3,3.91,,,,,
653,01/26/22 02:00:00 AM,1128.1,1127.7,3.91,,,,,
654,01/26/22 02:30:00 AM,1127.0,1126.9,3.91,,,,,
655,01/26/22 03:00:00 AM,1127.0,1126.9,3.90,,,,,
656,01/26/22 03:30:00 AM,1126.7,1126.5,3.90,,,,,
657,01/26/22 04:00:00 AM,1127.1,1126.9,3.90,,,,,
658,01/26/22 04:30:00 AM,1128.0,1128.1,3.92,,,,,
659,01/26/22 05:00:00 AM,1129.5,1129.2,3.96,,,,,
660,01/26/22 05:30:00 AM,1128.0,1127.6,3.96,,,,,
661,01/26/22 06:00:00 AM,1127.8,1127.2,3.98,,,,,
662,01/26/22 06:30:00 AM,1129.9,1129.6,3.97,,,,,
663,01/26/22 07:00:00 AM,1129.6,1129.6,3.96,,,,,
664,01/26/22 07:30:00 AM,1129.7,1129.2,3.95,,,,,
665,01/26/22 08:00:00 AM,1129.3,1129.2,3.95,,,,,
666,01/26/22 08:30:00 AM,1130.0,1130.0,3.97,,,,,
667,01/26/22 09:00:00 AM,1128.5,1128.4,3.97,,,,,
668,01/26/22 09:30:00 AM,1128.2,1128.4,4.00,,,,,
669,01/26/22 10:00:00 AM,1131.0,1130.8,4.01,,,,,
670,01/26/22 10:30:00 AM,1131.4,1131.2,4.01,,,,,
671,01/26/22 11:00:00 AM,1130.9,1130.8,4.00,,,,,
672,01/26/22 11:30:00 AM,1131.9,1131.2,4.02,,,,,
673,01/26/22 12:00:00 PM,1131.5,1131.2,4.02,,,,,
674,01/26/22 12:30:00 PM,1132.4,1131.9,4.04,,,,,
675,01/26/22 01:00:00 PM,1132.4,1131.9,4.04,,,,,
676,01/26/22 01:30:00 PM,1131.3,1131.2,4.02,,,,,
677,01/26/22 02:00:00 PM,1131.9,1131.9,4.03,,,,,
678,01/26/22 02:30:00 PM,1131.6,1131.2,4.02,,,,,
679,01/26/22 03:00:00 PM,1131.3,1131.1,4.03,,,,,
680,01/26/22 03:30:00 PM,1130.9,1130.8,4.02,,,,,
681,01/26/22 04:00:00 PM,1129.2,1128.8,4.00,,,,,
682,01/26/22 04:30:00 PM,1130.8,1130.7,4.04,,,,,
683,01/26/22 05:00:00 PM,1131.1,1130.7,4.03,,,,,
684,01/26/22 05:30:00 PM,1129.7,1129.6,4.01,,,,,
685,01/26/22 06:00:00 PM,1131.0,1130.7,4.06,,,,,
686,01/26/22 06:30:00 PM,1132.0,1131.9,4.07,,,,,
687,01/26/22 07:00:00 PM,1131.9,1131.9,4.06,,,,,
688,01/26/22 07:30:00 PM,1133.2,1133.1,4.07,,,,,
689,01/26/22 08:00:00 PM,1133.6,1133.1,4.08,,,,,
690,01/26/22 08:30:00 PM,1132.9,1132.7,4.08,,,,,
691,01/26/22 09:00:00 PM,1132.1,1131.9,4.07,,,,,
692,01/26/22 09:30:00 PM,1132.8,1133.1,4.07,,,,,
693,01/26/22 10:00:00 PM,1133.2,1133.1,4.09,,,,,
694,01/26/22 10:30:00 PM,1133.2,1133.1,4.08,,,,,
695,01/26/22 11:00:00 PM,1133.8,1133.5,4.10,,,,,
696,01/26/22 11:30:00 PM,1133.7,1133.9,4.09,,,,,
697,01/27/22 12:00:00 AM,1133.1,1133.1,4.09,,,,,
698,01/27/22 12:30:00 AM,1133.0,1132.7,4.08,,,,,
699,01/27/22 01:00:00 AM,1133.7,1133.1,4.08,,,,,
700,01/27/22 01:30:00 AM,1133.4,1133.5,4.08,,,,,
701,01/27/22 02:00:00 AM,1133.0,1133.1,4.08,,,,,
702,01/27/22 02:30:00 AM,1132.0,1131.9,4.06,,,,,
703,01/27/22 03:00:00 AM,1133.3,1133.1,4.09,,,,,
704,01/27/22 03:30:00 AM,1133.8,1133.9,4.09,,,,,
705,01/27/22 04:00:00 AM,1134.4,1133.9,4.10,,,,,
706,01/27/22 04:30:00 AM,1133.7,1133.9,4.09,,,,,
707,01/27/22 05:00:00 AM,1131.5,1131.1,4.04,,,,,
708,01/27/22 05:30:00 AM,1133.1,1133.1,4.08,,,,,
709,01/27/22 06:00:00 AM,1132.5,1132.3,4.07,,,,,
710,01/27/22 06:30:00 AM,1132.2,1131.9,4.07,,,,,
711,01/27/22 07:00:00 AM,1133.2,1133.1,4.08,,,,,
712,01/27/22 07:30:00 AM,1132.6,1132.3,4.07,,,,,
713,01/27/22 08:00:00 AM,1134.1,1133.9,4.10,,,,,
714,01/27/22 08:30:00 AM,1132.7,1132.7,4.06,,,,,
715,01/27/22 09:00:00 AM,1132.6,1132.3,4.07,,,,,
716,01/27/22 09:30:00 AM,1125.1,1125.1,4.06,,,,,
717,01/27/22 10:00:00 AM,1131.2,1131.1,4.06,,,,,
718,01/27/22 10:30:00 AM,1129.4,1128.7,4.02,,,,,
719,01/27/22 11:00:00 AM,1131.9,1131.9,4.08,,,,,
720,01/27/22 11:30:00 AM,1132.8,1132.7,4.10,,,,,
721,01/27/22 12:00:00 PM,1131.3,1130.7,4.07,,,,,
722,01/27/22 12:30:00 PM,1131.4,1131.1,4.08,,,,,
723,01/27/22 01:00:00 PM,1130.0,1129.9,4.03,,,,,
724,01/27/22 01:30:00 PM,1127.5,1127.2,3.98,,,,,
725,01/27/22 02:00:00 PM,1125.2,1125.2,3.96,,,,,
726,01/27/22 02:30:00 PM,1127.7,1127.5,4.02,,,,,
727,01/27/22 03:00:00 PM,1127.5,1127.5,4.03,,,,,
728,01/27/22 03:30:00 PM,1128.9,1128.7,4.04,,,,,
729,01/27/22 04:00:00 PM,1129.2,1129.1,4.03,,,,,
730,01/27/22 04:30:00 PM,1127.9,1127.6,4.00,,,,,
731,01/27/22 05:00:00 PM,1128.7,1128.3,4.04,,,,,
732,01/27/22 05:30:00 PM,1129.8,1129.5,4.04,,,,,
733,01/27/22 06:00:00 PM,1130.6,1130.7,4.07,,,,,
734,01/27/22 06:30:00 PM,1130.2,1129.9,4.04,,,,,
735,01/27/22 07:00:00 PM,1130.5,1130.7,4.06,,,,,
736,01/27/22 07:30:00 PM,1130.5,1130.3,4.06,,,,,
737,01/27/22 08:00:00 PM,1121.9,1126.7,4.07,,,,,
738,01/27/22 08:30:00 PM,1131.6,1131.9,4.09,,,,,
739,01/27/22 09:00:00 PM,1130.0,1129.9,4.06,,,,,
740,01/27/22 09:30:00 PM,1129.3,1129.5,4.06,,,,,
741,01/27/22 10:00:00 PM,1128.1,1127.5,4.03,,,,,
742,01/27/22 10:30:00 PM,1128.7,1128.7,4.07,,,,,
743,01/27/22 11:00:00 PM,1127.6,1127.1,4.02,,,,,
744,01/27/22 11:30:00 PM,1128.7,1128.3,4.06,,,,,
