"Plot Title: UM-ARB_Winter22"
"#","Date Time, GMT-06:00","Low Range, μS/cm (LGR S/N: 20758340, SEN S/N: 20758340)","Full Range, μS/cm (LGR S/N: 20758340, SEN S/N: 20758340)","Temp, °F (LGR S/N: 20758340, SEN S/N: 20758340)","Coupler Detached (LGR S/N: 20758340)","Coupler Attached (LGR S/N: 20758340)","Host Connected (LGR S/N: 20758340)","Stopped (LGR S/N: 20758340)","End Of File (LGR S/N: 20758340)"
405,01/20/22 10:00:00 PM,581.6,571.3,35.40,,,,,
406,01/20/22 10:30:00 PM,581.6,571.7,35.40,,,,,
407,01/20/22 11:00:00 PM,582.8,573.2,35.42,,,,,
408,01/20/22 11:30:00 PM,583.1,573.2,35.33,,,,,
409,01/21/22 12:00:00 AM,583.5,573.6,35.37,,,,,
410,01/21/22 12:30:00 AM,583.2,573.2,35.38,,,,,
411,01/21/22 01:00:00 AM,583.5,573.2,35.38,,,,,
412,01/21/22 01:30:00 AM,583.4,573.2,35.40,,,,,
413,01/21/22 02:00:00 AM,583.1,572.8,35.40,,,,,
414,01/21/22 02:30:00 AM,583.5,573.6,35.40,,,,,
415,01/21/22 03:00:00 AM,584.1,573.9,35.42,,,,,
416,01/21/22 03:30:00 AM,584.2,573.9,35.47,,,,,
417,01/21/22 04:00:00 AM,584.2,574.3,35.49,,,,,
418,01/21/22 04:30:00 AM,583.3,573.5,35.49,,,,,
419,01/21/22 05:00:00 AM,584.7,575.1,35.51,,,,,
420,01/21/22 05:30:00 AM,584.4,574.7,35.51,,,,,
421,01/21/22 06:00:00 AM,584.7,575.1,35.51,,,,,
422,01/21/22 06:30:00 AM,585.1,575.1,35.49,,,,,
423,01/21/22 07:00:00 AM,585.7,575.9,35.44,,,,,
424,01/21/22 07:30:00 AM,587.3,577.4,35.49,,,,,
425,01/21/22 08:00:00 AM,588.2,578.1,35.49,,,,,
426,01/21/22 08:30:00 AM,588.9,578.9,35.47,,,,,
427,01/21/22 09:00:00 AM,589.2,578.9,35.37,,,,,
428,01/21/22 09:30:00 AM,589.5,579.4,35.01,,,,,
429,01/21/22 10:00:00 AM,593.3,582.9,35.11,,,,,
430,01/21/22 10:30:00 AM,594.1,583.6,35.08,,,,,
431,01/21/22 11:00:00 AM,593.3,582.9,34.97,,,,,
432,01/21/22 11:30:00 AM,597.8,587.5,34.92,,,,,
433,01/21/22 12:00:00 PM,597.8,587.5,34.95,,,,,
434,01/21/22 12:30:00 PM,595.7,585.6,34.92,,,,,
435,01/21/22 01:00:00 PM,593.3,582.9,35.01,,,,,
436,01/21/22 01:30:00 PM,591.2,580.9,35.19,,,,,
437,01/21/22 02:00:00 PM,592.2,581.7,35.29,,,,,
438,01/21/22 02:30:00 PM,590.9,580.5,35.40,,,,,
439,01/21/22 03:00:00 PM,590.9,580.1,35.38,,,,,
440,01/21/22 03:30:00 PM,590.9,580.5,35.37,,,,,
441,01/21/22 04:00:00 PM,590.5,580.9,35.37,,,,,
442,01/21/22 04:30:00 PM,590.4,580.1,35.29,,,,,
443,01/21/22 05:00:00 PM,590.7,580.1,35.28,,,,,
444,01/21/22 05:30:00 PM,590.0,579.7,35.29,,,,,
445,01/21/22 06:00:00 PM,594.7,584.4,35.02,,,,,
446,01/21/22 06:30:00 PM,595.9,585.6,35.10,,,,,
447,01/21/22 07:00:00 PM,591.5,581.3,35.17,,,,,
448,01/21/22 07:30:00 PM,591.7,581.3,35.11,,,,,
449,01/21/22 08:00:00 PM,591.7,581.3,35.10,,,,,
450,01/21/22 08:30:00 PM,591.2,580.6,35.10,,,,,
451,01/21/22 09:00:00 PM,591.5,580.9,35.11,,,,,
452,01/21/22 09:30:00 PM,592.5,582.1,35.20,,,,,
453,01/21/22 10:00:00 PM,590.8,580.5,35.17,,,,,
454,01/21/22 10:30:00 PM,590.9,580.5,35.17,,,,,
455,01/21/22 11:00:00 PM,591.6,580.9,35.11,,,,,
456,01/21/22 11:30:00 PM,591.2,580.6,35.08,,,,,
457,01/22/22 12:00:00 AM,591.5,580.9,35.11,,,,,
458,01/22/22 12:30:00 AM,591.5,580.9,35.11,,,,,
459,01/22/22 01:00:00 AM,592.4,582.1,35.08,,,,,
460,01/22/22 01:30:00 AM,592.8,582.1,35.01,,,,,
461,01/22/22 02:00:00 AM,592.8,582.5,35.02,,,,,
462,01/22/22 02:30:00 AM,591.6,581.0,35.08,,,,,
463,01/22/22 03:00:00 AM,593.2,582.5,35.08,,,,,
464,01/22/22 03:30:00 AM,597.0,586.5,34.68,,,,,
465,01/22/22 04:00:00 AM,596.8,586.5,34.66,,,,,
466,01/22/22 04:30:00 AM,597.9,587.3,34.59,,,,,
467,01/22/22 05:00:00 AM,602.7,592.3,34.38,,,,,
468,01/22/22 05:30:00 AM,604.6,593.8,34.39,,,,,
469,01/22/22 06:00:00 AM,601.3,590.7,34.48,,,,,
470,01/22/22 06:30:00 AM,596.8,586.9,34.59,,,,,
471,01/22/22 07:00:00 AM,594.2,583.4,34.70,,,,,
472,01/22/22 07:30:00 AM,592.9,582.6,34.74,,,,,
473,01/22/22 08:00:00 AM,591.6,581.1,34.79,,,,,
474,01/22/22 08:30:00 AM,590.0,579.5,34.77,,,,,
475,01/22/22 09:00:00 AM,593.2,582.9,34.90,,,,,
476,01/22/22 09:30:00 AM,589.0,579.1,34.95,,,,,
477,01/22/22 10:00:00 AM,590.1,579.4,35.01,,,,,
478,01/22/22 10:30:00 AM,591.7,581.0,34.97,,,,,
479,01/22/22 11:00:00 AM,586.1,576.0,35.01,,,,,
480,01/22/22 11:30:00 AM,587.2,577.2,34.92,,,,,
481,01/22/22 12:00:00 PM,587.6,577.5,35.06,,,,,
482,01/22/22 12:30:00 PM,592.9,582.2,34.74,,,,,
483,01/22/22 01:00:00 PM,590.8,580.3,34.86,,,,,
484,01/22/22 01:30:00 PM,590.3,580.6,34.92,,,,,
485,01/22/22 02:00:00 PM,586.7,576.8,34.81,,,,,
486,01/22/22 02:30:00 PM,587.5,577.3,34.66,,,,,
487,01/22/22 03:00:00 PM,592.3,581.9,34.59,,,,,
488,01/22/22 03:30:00 PM,591.8,581.1,34.63,,,,,
489,01/22/22 04:00:00 PM,589.1,578.8,34.65,,,,,
490,01/22/22 04:30:00 PM,592.5,582.3,34.65,,,,,
491,01/22/22 05:00:00 PM,595.4,584.9,34.63,,,,,
492,01/22/22 05:30:00 PM,592.7,582.2,34.79,,,,,
493,01/22/22 06:00:00 PM,589.1,579.2,34.75,,,,,
494,01/22/22 06:30:00 PM,588.9,578.7,34.84,,,,,
495,01/22/22 07:00:00 PM,588.1,578.0,34.86,,,,,
496,01/22/22 07:30:00 PM,590.4,579.9,34.77,,,,,
497,01/22/22 08:00:00 PM,594.0,583.4,34.63,,,,,
498,01/22/22 08:30:00 PM,591.5,581.1,34.68,,,,,
499,01/22/22 09:00:00 PM,590.8,580.7,34.74,,,,,
500,01/22/22 09:30:00 PM,587.4,577.6,34.84,,,,,
501,01/22/22 10:00:00 PM,587.6,577.6,34.81,,,,,
502,01/22/22 10:30:00 PM,587.8,578.0,34.79,,,,,
503,01/22/22 11:00:00 PM,587.1,576.8,34.81,,,,,
504,01/22/22 11:30:00 PM,587.2,576.9,34.66,,,,,
505,01/23/22 12:00:00 AM,587.4,577.2,34.77,,,,,
506,01/23/22 12:30:00 AM,586.3,576.5,34.74,,,,,
507,01/23/22 01:00:00 AM,587.5,577.3,34.68,,,,,
508,01/23/22 01:30:00 AM,586.6,576.5,34.74,,,,,
509,01/23/22 02:00:00 AM,582.9,572.6,34.70,,,,,
510,01/23/22 02:30:00 AM,582.8,572.6,34.79,,,,,
511,01/23/22 03:00:00 AM,580.9,570.7,34.86,,,,,
512,01/23/22 03:30:00 AM,579.0,568.7,35.10,,,,,
513,01/23/22 04:00:00 AM,578.2,568.0,34.92,,,,,
514,01/23/22 04:30:00 AM,577.7,567.6,34.88,,,,,
515,01/23/22 05:00:00 AM,581.2,571.1,34.74,,,,,
516,01/23/22 05:30:00 AM,580.8,570.7,34.75,,,,,
517,01/23/22 06:00:00 AM,579.9,569.5,34.84,,,,,
518,01/23/22 06:30:00 AM,579.8,569.6,34.70,,,,,
519,01/23/22 07:00:00 AM,578.9,568.9,34.57,,,,,
520,01/23/22 07:30:00 AM,581.3,571.1,34.66,,,,,
521,01/23/22 08:00:00 AM,577.5,567.3,34.59,,,,,
522,01/23/22 08:30:00 AM,581.1,571.1,34.70,,,,,
523,01/23/22 09:00:00 AM,580.7,570.7,34.66,,,,,
524,01/23/22 09:30:00 AM,577.7,567.7,34.63,,,,,
525,01/23/22 10:00:00 AM,577.6,567.7,34.74,,,,,
526,01/23/22 10:30:00 AM,578.3,568.4,34.70,,,,,
527,01/23/22 11:00:00 AM,578.0,568.1,34.68,,,,,
528,01/23/22 11:30:00 AM,577.8,567.7,34.63,,,,,
529,01/23/22 12:00:00 PM,577.7,567.6,34.77,,,,,
530,01/23/22 12:30:00 PM,579.3,568.8,34.79,,,,,
531,01/23/22 01:00:00 PM,579.7,571.5,34.84,,,,,
532,01/23/22 01:30:00 PM,578.8,568.8,34.88,,,,,
533,01/23/22 02:00:00 PM,577.3,566.9,34.81,,,,,
534,01/23/22 02:30:00 PM,578.5,568.4,34.77,,,,,
535,01/23/22 03:00:00 PM,579.9,570.0,34.74,,,,,
536,01/23/22 03:30:00 PM,581.6,571.5,34.56,,,,,
537,01/23/22 04:00:00 PM,582.3,572.3,34.66,,,,,
538,01/23/22 04:30:00 PM,582.9,573.4,34.66,,,,,
539,01/23/22 05:00:00 PM,583.4,574.2,34.54,,,,,
540,01/23/22 05:30:00 PM,583.8,573.8,34.56,,,,,
541,01/23/22 06:00:00 PM,583.1,573.0,34.70,,,,,
542,01/23/22 06:30:00 PM,580.2,570.4,34.66,,,,,
543,01/23/22 07:00:00 PM,582.6,572.6,34.70,,,,,
544,01/23/22 07:30:00 PM,580.9,570.7,34.74,,,,,
545,01/23/22 08:00:00 PM,578.5,568.4,34.81,,,,,
546,01/23/22 08:30:00 PM,577.9,568.0,34.75,,,,,
547,01/23/22 09:00:00 PM,587.1,577.2,34.79,,,,,
548,01/23/22 09:30:00 PM,581.6,571.2,34.52,,,,,
549,01/23/22 10:00:00 PM,581.6,571.6,34.45,,,,,
550,01/23/22 10:30:00 PM,582.5,572.4,34.43,,,,,
551,01/23/22 11:00:00 PM,588.1,578.4,34.66,,,,,
552,01/23/22 11:30:00 PM,584.0,573.9,34.34,,,,,
553,01/24/22 12:00:00 AM,583.8,573.9,34.29,,,,,
554,01/24/22 12:30:00 AM,586.0,576.2,34.29,,,,,
555,01/24/22 01:00:00 AM,583.9,574.0,34.23,,,,,
556,01/24/22 01:30:00 AM,582.9,572.8,34.29,,,,,
557,01/24/22 02:00:00 AM,584.9,575.1,34.25,,,,,
558,01/24/22 02:30:00 AM,584.5,574.7,34.21,,,,,
559,01/24/22 03:00:00 AM,584.2,574.0,34.21,,,,,
560,01/24/22 03:30:00 AM,584.4,573.9,34.25,,,,,
561,01/24/22 04:00:00 AM,583.9,574.0,34.18,,,,,
562,01/24/22 04:30:00 AM,584.4,574.4,34.16,,,,,
563,01/24/22 05:00:00 AM,585.9,575.5,34.16,,,,,
564,01/24/22 05:30:00 AM,585.2,575.1,34.14,,,,,
565,01/24/22 06:00:00 AM,586.0,576.3,34.18,,,,,
566,01/24/22 06:30:00 AM,586.5,576.7,34.14,,,,,
567,01/24/22 07:00:00 AM,586.5,576.7,34.11,,,,,
568,01/24/22 07:30:00 AM,588.0,578.2,34.11,,,,,
569,01/24/22 08:00:00 AM,590.1,579.4,34.14,,,,,
570,01/24/22 08:30:00 AM,589.2,579.0,34.12,,,,,
571,01/24/22 09:00:00 AM,589.0,579.0,34.18,,,,,
572,01/24/22 09:30:00 AM,588.2,578.2,34.16,,,,,
573,01/24/22 10:00:00 AM,586.2,576.3,34.18,,,,,
574,01/24/22 10:30:00 AM,584.5,574.3,34.21,,,,,
575,01/24/22 11:00:00 AM,582.8,572.8,34.34,,,,,
576,01/24/22 11:30:00 AM,586.1,576.2,34.36,,,,,
577,01/24/22 12:00:00 PM,581.1,572.4,34.43,,,,,
578,01/24/22 12:30:00 PM,581.5,572.4,34.39,,,,,
579,01/24/22 01:00:00 PM,582.7,573.4,34.65,,,,,
580,01/24/22 01:30:00 PM,583.3,573.8,34.70,,,,,
581,01/24/22 02:00:00 PM,583.7,574.6,34.68,,,,,
582,01/24/22 02:30:00 PM,583.2,573.8,34.66,,,,,
583,01/24/22 03:00:00 PM,584.4,574.9,34.81,,,,,
584,01/24/22 03:30:00 PM,580.1,570.7,34.88,,,,,
585,01/24/22 04:00:00 PM,581.8,572.3,34.74,,,,,
586,01/24/22 04:30:00 PM,582.5,573.3,35.02,,,,,
587,01/24/22 05:00:00 PM,580.6,571.4,35.06,,,,,
588,01/24/22 05:30:00 PM,582.3,573.0,34.92,,,,,
589,01/24/22 06:00:00 PM,581.6,571.9,34.79,,,,,
590,01/24/22 06:30:00 PM,582.7,573.7,34.90,,,,,
591,01/24/22 07:00:00 PM,582.5,572.6,34.95,,,,,
592,01/24/22 07:30:00 PM,581.9,572.6,34.97,,,,,
593,01/24/22 08:00:00 PM,581.3,571.4,34.90,,,,,
594,01/24/22 08:30:00 PM,579.3,569.6,34.56,,,,,
595,01/24/22 09:00:00 PM,584.3,574.6,34.70,,,,,
596,01/24/22 09:30:00 PM,583.5,574.5,34.86,,,,,
597,01/24/22 10:00:00 PM,582.8,573.8,34.84,,,,,
598,01/24/22 10:30:00 PM,584.0,574.9,34.95,,,,,
599,01/24/22 11:00:00 PM,582.3,573.0,34.95,,,,,
600,01/24/22 11:30:00 PM,583.1,573.7,35.02,,,,,
601,01/25/22 12:00:00 AM,582.1,572.9,35.08,,,,,
602,01/25/22 12:30:00 AM,581.4,571.8,35.10,,,,,
603,01/25/22 01:00:00 AM,581.4,571.7,35.11,,,,,
604,01/25/22 01:30:00 AM,581.3,572.1,35.11,,,,,
605,01/25/22 02:00:00 AM,581.0,571.7,35.13,,,,,
606,01/25/22 02:30:00 AM,581.6,572.5,35.20,,,,,
607,01/25/22 03:00:00 AM,581.3,571.7,35.20,,,,,
608,01/25/22 03:30:00 AM,581.4,572.5,35.26,,,,,
609,01/25/22 04:00:00 AM,581.5,572.5,35.28,,,,,
610,01/25/22 04:30:00 AM,581.0,571.7,35.28,,,,,
611,01/25/22 05:00:00 AM,580.6,571.3,35.28,,,,,
612,01/25/22 05:30:00 AM,580.3,570.9,35.29,,,,,
613,01/25/22 06:00:00 AM,580.0,570.9,35.29,,,,,
614,01/25/22 06:30:00 AM,579.9,570.1,35.31,,,,,
615,01/25/22 07:00:00 AM,580.0,570.1,35.33,,,,,
616,01/25/22 07:30:00 AM,580.0,570.9,35.37,,,,,
617,01/25/22 08:00:00 AM,580.5,571.3,35.37,,,,,
618,01/25/22 08:30:00 AM,579.8,570.2,35.29,,,,,
619,01/25/22 09:00:00 AM,578.3,568.7,35.17,,,,,
620,01/25/22 09:30:00 AM,578.0,568.3,35.10,,,,,
621,01/25/22 10:00:00 AM,579.1,570.2,35.20,,,,,
622,01/25/22 10:30:00 AM,579.3,569.8,35.22,,,,,
623,01/25/22 11:00:00 AM,579.0,569.4,35.22,,,,,
624,01/25/22 11:30:00 AM,579.4,570.2,35.26,,,,,
625,01/25/22 12:00:00 PM,578.8,570.6,35.20,,,,,
626,01/25/22 12:30:00 PM,579.4,570.2,35.28,,,,,
627,01/25/22 01:00:00 PM,580.1,570.9,35.33,,,,,
628,01/25/22 01:30:00 PM,579.4,569.8,35.26,,,,,
629,01/25/22 02:00:00 PM,579.5,570.2,35.28,,,,,
630,01/25/22 02:30:00 PM,579.0,569.4,35.20,,,,,
631,01/25/22 03:00:00 PM,579.2,570.2,35.19,,,,,
632,01/25/22 03:30:00 PM,580.3,570.9,35.22,,,,,
633,01/25/22 04:00:00 PM,580.0,570.6,35.22,,,,,
634,01/25/22 04:30:00 PM,578.9,569.4,35.13,,,,,
635,01/25/22 05:00:00 PM,580.1,570.9,35.20,,,,,
636,01/25/22 05:30:00 PM,580.1,570.6,35.13,,,,,
637,01/25/22 06:00:00 PM,580.5,571.4,35.11,,,,,
638,01/25/22 06:30:00 PM,578.5,569.1,35.01,,,,,
639,01/25/22 07:00:00 PM,577.5,568.3,34.99,,,,,
640,01/25/22 07:30:00 PM,577.6,568.3,34.99,,,,,
641,01/25/22 08:00:00 PM,577.8,568.3,34.97,,,,,
642,01/25/22 08:30:00 PM,577.7,568.3,34.97,,,,,
643,01/25/22 09:00:00 PM,578.2,568.7,34.99,,,,,
644,01/25/22 09:30:00 PM,577.7,568.4,34.92,,,,,
645,01/25/22 10:00:00 PM,578.9,569.5,34.97,,,,,
646,01/25/22 10:30:00 PM,578.2,569.1,35.01,,,,,
647,01/25/22 11:00:00 PM,577.8,568.3,35.01,,,,,
648,01/25/22 11:30:00 PM,578.2,568.7,35.06,,,,,
649,01/26/22 12:00:00 AM,578.5,569.1,35.06,,,,,
650,01/26/22 12:30:00 AM,578.5,569.1,35.06,,,,,
651,01/26/22 01:00:00 AM,578.8,569.5,35.06,,,,,
652,01/26/22 01:30:00 AM,579.1,569.5,35.06,,,,,
653,01/26/22 02:00:00 AM,579.4,570.2,35.06,,,,,
654,01/26/22 02:30:00 AM,580.3,571.0,35.10,,,,,
655,01/26/22 03:00:00 AM,580.1,571.0,35.10,,,,,
656,01/26/22 03:30:00 AM,580.0,570.6,35.10,,,,,
657,01/26/22 04:00:00 AM,580.4,571.4,35.10,,,,,
658,01/26/22 04:30:00 AM,580.8,571.8,35.10,,,,,
659,01/26/22 05:00:00 AM,580.7,571.4,35.08,,,,,
660,01/26/22 05:30:00 AM,580.8,571.4,35.10,,,,,
661,01/26/22 06:00:00 AM,581.0,571.4,35.10,,,,,
662,01/26/22 06:30:00 AM,581.0,571.4,35.10,,,,,
663,01/26/22 07:00:00 AM,581.1,571.8,35.10,,,,,
664,01/26/22 07:30:00 AM,581.7,572.5,35.13,,,,,
665,01/26/22 08:00:00 AM,581.9,572.5,35.17,,,,,
666,01/26/22 08:30:00 AM,581.1,571.7,35.17,,,,,
667,01/26/22 09:00:00 AM,580.8,571.4,35.13,,,,,
668,01/26/22 09:30:00 AM,580.7,571.3,35.19,,,,,
669,01/26/22 10:00:00 AM,580.7,571.3,35.20,,,,,
670,01/26/22 10:30:00 AM,580.1,571.0,35.17,,,,,
671,01/26/22 11:00:00 AM,580.5,571.4,35.11,,,,,
672,01/26/22 11:30:00 AM,579.6,570.2,35.10,,,,,
673,01/26/22 12:00:00 PM,579.6,569.8,35.08,,,,,
674,01/26/22 12:30:00 PM,581.1,571.7,35.20,,,,,
675,01/26/22 01:00:00 PM,579.7,570.6,35.08,,,,,
676,01/26/22 01:30:00 PM,579.7,570.2,35.13,,,,,
677,01/26/22 02:00:00 PM,579.8,570.6,35.11,,,,,
678,01/26/22 02:30:00 PM,580.2,571.0,35.11,,,,,
679,01/26/22 03:00:00 PM,579.6,570.6,35.01,,,,,
680,01/26/22 03:30:00 PM,579.4,570.6,35.06,,,,,
681,01/26/22 04:00:00 PM,580.5,571.4,35.02,,,,,
682,01/26/22 04:30:00 PM,581.9,573.4,34.84,,,,,
683,01/26/22 05:00:00 PM,583.3,574.8,35.01,,,,,
684,01/26/22 05:30:00 PM,581.1,572.2,34.99,,,,,
685,01/26/22 06:00:00 PM,581.7,573.0,34.90,,,,,
686,01/26/22 06:30:00 PM,581.9,573.0,34.88,,,,,
687,01/26/22 07:00:00 PM,580.3,571.4,34.99,,,,,
688,01/26/22 07:30:00 PM,579.3,570.3,34.99,,,,,
689,01/26/22 08:00:00 PM,581.0,572.9,35.01,,,,,
690,01/26/22 08:30:00 PM,581.0,572.9,35.02,,,,,
691,01/26/22 09:00:00 PM,580.7,572.9,34.97,,,,,
692,01/26/22 09:30:00 PM,580.3,572.2,34.84,,,,,
693,01/26/22 10:00:00 PM,579.6,571.8,34.81,,,,,
694,01/26/22 10:30:00 PM,579.4,571.5,34.81,,,,,
695,01/26/22 11:00:00 PM,579.2,571.4,34.92,,,,,
696,01/26/22 11:30:00 PM,579.9,572.2,34.92,,,,,
697,01/27/22 12:00:00 AM,578.6,570.7,34.79,,,,,
698,01/27/22 12:30:00 AM,583.2,575.3,34.68,,,,,
699,01/27/22 01:00:00 AM,584.5,576.9,34.63,,,,,
700,01/27/22 01:30:00 AM,583.0,575.7,34.70,,,,,
701,01/27/22 02:00:00 AM,580.0,572.6,34.77,,,,,
702,01/27/22 02:30:00 AM,580.4,572.2,34.88,,,,,
703,01/27/22 03:00:00 AM,581.5,573.0,34.90,,,,,
704,01/27/22 03:30:00 AM,580.8,571.8,34.90,,,,,
705,01/27/22 04:00:00 AM,581.4,572.2,34.86,,,,,
706,01/27/22 04:30:00 AM,581.7,572.6,34.74,,,,,
707,01/27/22 05:00:00 AM,582.8,574.2,34.79,,,,,
708,01/27/22 05:30:00 AM,580.1,571.5,34.79,,,,,
709,01/27/22 06:00:00 AM,581.0,572.2,34.84,,,,,
710,01/27/22 06:30:00 AM,581.2,572.2,34.90,,,,,
711,01/27/22 07:00:00 AM,581.7,573.4,34.88,,,,,
712,01/27/22 07:30:00 AM,581.6,572.6,34.88,,,,,
713,01/27/22 08:00:00 AM,585.9,576.8,34.88,,,,,
714,01/27/22 08:30:00 AM,582.3,573.3,34.92,,,,,
715,01/27/22 09:00:00 AM,582.4,573.0,34.95,,,,,
716,01/27/22 09:30:00 AM,582.0,573.3,34.97,,,,,
717,01/27/22 10:00:00 AM,582.4,573.7,35.02,,,,,
718,01/27/22 10:30:00 AM,583.0,574.1,35.06,,,,,
719,01/27/22 11:00:00 AM,583.1,574.5,35.01,,,,,
720,01/27/22 11:30:00 AM,580.6,571.8,34.84,,,,,
721,01/27/22 12:00:00 PM,582.7,573.7,34.92,,,,,
722,01/27/22 12:30:00 PM,584.9,576.4,35.02,,,,,
723,01/27/22 01:00:00 PM,585.2,576.0,35.02,,,,,
724,01/27/22 01:30:00 PM,583.1,573.7,34.88,,,,,
725,01/27/22 02:00:00 PM,583.1,574.5,34.99,,,,,
726,01/27/22 02:30:00 PM,583.8,574.5,34.99,,,,,
727,01/27/22 03:00:00 PM,582.8,573.3,34.99,,,,,
728,01/27/22 03:30:00 PM,583.6,574.4,35.06,,,,,
729,01/27/22 04:00:00 PM,584.9,575.6,35.06,,,,,
730,01/27/22 04:30:00 PM,585.2,576.4,34.99,,,,,
731,01/27/22 05:00:00 PM,585.3,576.4,34.99,,,,,
732,01/27/22 05:30:00 PM,584.6,575.2,35.01,,,,,
733,01/27/22 06:00:00 PM,584.9,576.0,35.01,,,,,
734,01/27/22 06:30:00 PM,584.2,575.3,34.92,,,,,
735,01/27/22 07:00:00 PM,585.8,576.8,34.99,,,,,
736,01/27/22 07:30:00 PM,585.6,576.8,34.92,,,,,
737,01/27/22 08:00:00 PM,585.8,576.8,35.01,,,,,
738,01/27/22 08:30:00 PM,584.1,574.9,34.95,,,,,
739,01/27/22 09:00:00 PM,584.9,575.6,35.01,,,,,
740,01/27/22 09:30:00 PM,584.2,574.9,34.99,,,,,
741,01/27/22 10:00:00 PM,583.8,574.8,35.08,,,,,
742,01/27/22 10:30:00 PM,587.0,577.9,35.01,,,,,
743,01/27/22 11:00:00 PM,586.1,577.2,34.99,,,,,
744,01/27/22 11:30:00 PM,586.3,577.6,34.92,,,,,
745,01/28/22 12:00:00 AM,587.2,578.7,34.84,,,,,
746,01/28/22 12:30:00 AM,587.9,578.7,34.92,,,,,
747,01/28/22 01:00:00 AM,587.1,577.9,34.95,,,,,
748,01/28/22 01:30:00 AM,586.4,577.5,35.01,,,,,
749,01/28/22 02:00:00 AM,588.1,579.1,35.01,,,,,
750,01/28/22 02:30:00 AM,588.4,578.7,35.06,,,,,
751,01/28/22 03:00:00 AM,589.2,579.4,35.08,,,,,
752,01/28/22 03:30:00 AM,589.8,580.9,35.19,,,,,
753,01/28/22 04:00:00 AM,589.6,580.2,35.08,,,,,
754,01/28/22 04:30:00 AM,590.0,580.6,35.10,,,,,
755,01/28/22 05:00:00 AM,590.2,580.9,35.11,,,,,
756,01/28/22 05:30:00 AM,589.7,580.6,35.08,,,,,
757,01/28/22 06:00:00 AM,589.8,580.6,35.11,,,,,
758,01/28/22 06:30:00 AM,590.8,581.7,35.17,,,,,
759,01/28/22 07:00:00 AM,591.0,581.7,35.20,,,,,
760,01/28/22 07:30:00 AM,591.1,582.1,35.22,,,,,
761,01/28/22 08:00:00 AM,590.6,581.3,35.26,,,,,
762,01/28/22 08:30:00 AM,591.2,582.0,35.29,,,,,
763,01/28/22 09:00:00 AM,590.6,581.7,35.26,,,,,
764,01/28/22 09:30:00 AM,590.1,581.3,35.22,,,,,
765,01/28/22 10:00:00 AM,592.8,582.5,35.13,,,,,
766,01/28/22 10:30:00 AM,592.4,582.0,35.29,,,,,
767,01/28/22 11:00:00 AM,590.2,580.1,35.22,,,,,
768,01/28/22 11:30:00 AM,587.9,578.6,35.26,,,,,
769,01/28/22 12:00:00 PM,589.3,579.7,35.42,,,,,
770,01/28/22 12:30:00 PM,588.1,578.6,35.37,,,,,
771,01/28/22 01:00:00 PM,589.4,579.3,35.47,,,,,
772,01/28/22 01:30:00 PM,590.6,580.8,35.51,,,,,
773,01/28/22 02:00:00 PM,590.1,580.8,35.53,,,,,
774,01/28/22 02:30:00 PM,590.0,580.0,35.53,,,,,
775,01/28/22 03:00:00 PM,590.4,580.8,35.58,,,,,
776,01/28/22 03:30:00 PM,591.0,581.2,35.55,,,,,
777,01/28/22 04:00:00 PM,590.5,580.8,35.47,,,,,
778,01/28/22 04:30:00 PM,592.4,582.0,35.47,,,,,
779,01/28/22 05:00:00 PM,592.5,583.5,35.49,,,,,
780,01/28/22 05:30:00 PM,592.8,583.1,35.47,,,,,
781,01/28/22 06:00:00 PM,593.2,583.1,35.42,,,,,
782,01/28/22 06:30:00 PM,592.2,582.8,35.42,,,,,
783,01/28/22 07:00:00 PM,594.3,584.6,35.51,,,,,
784,01/28/22 07:30:00 PM,593.3,583.5,35.49,,,,,
785,01/28/22 08:00:00 PM,592.8,583.5,35.47,,,,,
786,01/28/22 08:30:00 PM,591.8,582.4,35.49,,,,,
787,01/28/22 09:00:00 PM,592.3,582.4,35.33,,,,,
788,01/28/22 09:30:00 PM,593.9,584.3,35.37,,,,,
789,01/28/22 10:00:00 PM,593.3,583.9,35.40,,,,,
790,01/28/22 10:30:00 PM,593.7,583.9,35.40,,,,,
791,01/28/22 11:00:00 PM,592.5,583.5,35.42,,,,,
792,01/28/22 11:30:00 PM,591.6,583.1,35.44,,,,,
793,01/29/22 12:00:00 AM,590.9,581.6,35.42,,,,,
794,01/29/22 12:30:00 AM,588.9,579.3,35.37,,,,,
795,01/29/22 01:00:00 AM,592.7,583.1,35.42,,,,,
796,01/29/22 01:30:00 AM,591.6,582.4,35.47,,,,,
797,01/29/22 02:00:00 AM,591.7,582.0,35.42,,,,,
798,01/29/22 02:30:00 AM,590.8,582.0,35.33,,,,,
799,01/29/22 03:00:00 AM,591.7,581.7,35.29,,,,,
800,01/29/22 03:30:00 AM,592.3,583.2,35.28,,,,,
801,01/29/22 04:00:00 AM,592.4,583.2,35.28,,,,,
802,01/29/22 04:30:00 AM,592.2,582.1,35.22,,,,,
803,01/29/22 05:00:00 AM,590.5,580.9,35.17,,,,,
804,01/29/22 05:30:00 AM,589.4,579.8,35.08,,,,,
805,01/29/22 06:00:00 AM,590.6,580.5,35.20,,,,,
806,01/29/22 06:30:00 AM,589.7,580.1,35.20,,,,,
807,01/29/22 07:00:00 AM,590.0,580.1,35.20,,,,,
808,01/29/22 07:30:00 AM,590.9,580.9,35.22,,,,,
