"Plot Title: UM-ARB_Winter22"
"#","Date Time, GMT-06:00","Abs Pres, psi (LGR S/N: 21230008, SEN S/N: 21230008)","Temp, °F (LGR S/N: 21230008, SEN S/N: 21230008)","Coupler Detached (LGR S/N: 21230008)","Coupler Attached (LGR S/N: 21230008)","Host Connected (LGR S/N: 21230008)","Stopped (LGR S/N: 21230008)","End Of File (LGR S/N: 21230008)"
5247,05/01/22 07:00:00 PM,14.9347,52.050,,,,,
5248,05/01/22 07:30:00 PM,14.9396,52.050,,,,,
5249,05/01/22 08:00:00 PM,14.9405,51.874,,,,,
5250,05/01/22 08:30:00 PM,14.9487,51.699,,,,,
5251,05/01/22 09:00:00 PM,14.9535,51.699,,,,,
5252,05/01/22 09:30:00 PM,14.9609,51.699,,,,,
5253,05/01/22 10:00:00 PM,14.9618,51.523,,,,,
5254,05/01/22 10:30:00 PM,14.9618,51.523,,,,,
5255,05/01/22 11:00:00 PM,14.9651,51.346,,,,,
5256,05/01/22 11:30:00 PM,14.9660,51.172,,,,,
5257,05/02/22 12:00:00 AM,14.9685,51.172,,,,,
5258,05/02/22 12:30:00 AM,14.9685,51.172,,,,,
5259,05/02/22 01:00:00 AM,14.9718,50.995,,,,,
5260,05/02/22 01:30:00 AM,14.9767,50.995,,,,,
5261,05/02/22 02:00:00 AM,14.9751,50.819,,,,,
5262,05/02/22 02:30:00 AM,14.9776,50.819,,,,,
5263,05/02/22 03:00:00 AM,14.9824,50.819,,,,,
5264,05/02/22 03:30:00 AM,14.9785,50.643,,,,,
5265,05/02/22 04:00:00 AM,14.9762,50.643,,,,,
5266,05/02/22 04:30:00 AM,14.9857,50.643,,,,,
5267,05/02/22 05:00:00 AM,14.9843,50.466,,,,,
5268,05/02/22 05:30:00 AM,14.9940,50.466,,,,,
5269,05/02/22 06:00:00 AM,14.9891,50.466,,,,,
5270,05/02/22 06:30:00 AM,14.9915,50.466,,,,,
5271,05/02/22 07:00:00 AM,14.9965,50.466,,,,,
5272,05/02/22 07:30:00 AM,14.9998,50.290,,,,,
5273,05/02/22 08:00:00 AM,14.9973,50.290,,,,,
5274,05/02/22 08:30:00 AM,15.0028,50.643,,,,,
5275,05/02/22 09:00:00 AM,15.0091,50.819,,,,,
5276,05/02/22 09:30:00 AM,15.0101,50.643,,,,,
5277,05/02/22 10:00:00 AM,15.0174,50.643,,,,,
5278,05/02/22 10:30:00 AM,15.0124,50.643,,,,,
5279,05/02/22 11:00:00 AM,15.0140,50.819,,,,,
5280,05/02/22 11:30:00 AM,15.0155,50.995,,,,,
5281,05/02/22 12:00:00 PM,15.0155,50.995,,,,,
5282,05/02/22 12:30:00 PM,15.0146,51.172,,,,,
5283,05/02/22 01:00:00 PM,15.0137,51.346,,,,,
5284,05/02/22 01:30:00 PM,15.0079,51.523,,,,,
5285,05/02/22 02:00:00 PM,15.0152,51.523,,,,,
5286,05/02/22 02:30:00 PM,15.0182,51.874,,,,,
5287,05/02/22 03:00:00 PM,15.0158,51.874,,,,,
5288,05/02/22 03:30:00 PM,15.0133,51.874,,,,,
5289,05/02/22 04:00:00 PM,15.0205,51.874,,,,,
5290,05/02/22 04:30:00 PM,15.0191,51.699,,,,,
5291,05/02/22 05:00:00 PM,15.0221,52.050,,,,,
5292,05/02/22 05:30:00 PM,15.0236,52.225,,,,,
5293,05/02/22 06:00:00 PM,15.0250,52.401,,,,,
5294,05/02/22 06:30:00 PM,15.0221,52.050,,,,,
5295,05/02/22 07:00:00 PM,15.0236,52.225,,,,,
5296,05/02/22 07:30:00 PM,15.0269,52.050,,,,,
5297,05/02/22 08:00:00 PM,15.0294,52.050,,,,,
5298,05/02/22 08:30:00 PM,15.0279,51.874,,,,,
5299,05/02/22 09:00:00 PM,15.0303,51.874,,,,,
5300,05/02/22 09:30:00 PM,15.0216,51.699,,,,,
5301,05/02/22 10:00:00 PM,15.0205,51.874,,,,,
5302,05/02/22 10:30:00 PM,15.0191,51.699,,,,,
5303,05/02/22 11:00:00 PM,15.0127,51.523,,,,,
5304,05/02/22 11:30:00 PM,15.0176,51.523,,,,,
5305,05/03/22 12:00:00 AM,15.0160,51.346,,,,,
5306,05/03/22 12:30:00 AM,15.0210,51.346,,,,,
5307,05/03/22 01:00:00 AM,15.0098,51.172,,,,,
5308,05/03/22 01:30:00 AM,15.0024,51.172,,,,,
5309,05/03/22 02:00:00 AM,14.9937,50.995,,,,,
5310,05/03/22 02:30:00 AM,14.9927,51.172,,,,,
5311,05/03/22 03:00:00 AM,14.9904,51.172,,,,,
5312,05/03/22 03:30:00 AM,14.9952,51.172,,,,,
5313,05/03/22 04:00:00 AM,14.9888,50.995,,,,,
5314,05/03/22 04:30:00 AM,14.9888,50.995,,,,,
5315,05/03/22 05:00:00 AM,14.9898,50.819,,,,,
5316,05/03/22 05:30:00 AM,14.9970,50.819,,,,,
5317,05/03/22 06:00:00 AM,15.0116,50.819,,,,,
5318,05/03/22 06:30:00 AM,15.0343,50.643,,,,,
5319,05/03/22 07:00:00 AM,15.0732,50.643,,,,,
5320,05/03/22 07:30:00 AM,15.1144,50.643,,,,,
5321,05/03/22 08:00:00 AM,15.1419,50.466,,,,,
5322,05/03/22 08:30:00 AM,15.1274,50.466,,,,,
5323,05/03/22 09:00:00 AM,15.0967,50.290,,,,,
5324,05/03/22 09:30:00 AM,15.0813,50.466,,,,,
5325,05/03/22 10:00:00 AM,15.0774,50.290,,,,,
5326,05/03/22 10:30:00 AM,15.0749,50.290,,,,,
5327,05/03/22 11:00:00 AM,15.0677,50.290,,,,,
5328,05/03/22 11:30:00 AM,15.0604,50.290,,,,,
5329,05/03/22 12:00:00 PM,15.0546,50.466,,,,,
5330,05/03/22 12:30:00 PM,15.0522,50.466,,,,,
5331,05/03/22 01:00:00 PM,15.0474,50.466,,,,,
5332,05/03/22 01:30:00 PM,15.0449,50.466,,,,,
5333,05/03/22 02:00:00 PM,15.0488,50.643,,,,,
5334,05/03/22 02:30:00 PM,15.0529,50.819,,,,,
5335,05/03/22 03:00:00 PM,15.0529,50.819,,,,,
5336,05/03/22 03:30:00 PM,15.0577,50.819,,,,,
5337,05/03/22 04:00:00 PM,15.0625,50.819,,,,,
5338,05/03/22 04:30:00 PM,15.0688,50.995,,,,,
5339,05/03/22 05:00:00 PM,15.0738,50.995,,,,,
5340,05/03/22 05:30:00 PM,15.0738,50.995,,,,,
5341,05/03/22 06:00:00 PM,15.0762,50.995,,,,,
5342,05/03/22 06:30:00 PM,15.0786,50.995,,,,,
5343,05/03/22 07:00:00 PM,15.0771,50.819,,,,,
5344,05/03/22 07:30:00 PM,15.0796,50.819,,,,,
5345,05/03/22 08:00:00 PM,15.0852,50.643,,,,,
5346,05/03/22 08:30:00 PM,15.0852,50.643,,,,,
5347,05/03/22 09:00:00 PM,15.0910,50.466,,,,,
5348,05/03/22 09:30:00 PM,15.0910,50.466,,,,,
5349,05/03/22 10:00:00 PM,15.0846,50.290,,,,,
5350,05/03/22 10:30:00 PM,15.0855,50.113,,,,,
5351,05/03/22 11:00:00 PM,15.0839,49.937,,,,,
5352,05/03/22 11:30:00 PM,15.0858,49.582,,,,,
5353,05/04/22 12:00:00 AM,15.0842,49.404,,,,,
5354,05/04/22 12:30:00 AM,15.0851,49.228,,,,,
5355,05/04/22 01:00:00 AM,15.0787,49.050,,,,,
5356,05/04/22 01:30:00 AM,15.0796,48.871,,,,,
5357,05/04/22 02:00:00 AM,15.0755,48.695,,,,,
5358,05/04/22 02:30:00 AM,15.0746,48.871,,,,,
5359,05/04/22 03:00:00 AM,15.0787,49.050,,,,,
5360,05/04/22 03:30:00 AM,15.0884,49.050,,,,,
5361,05/04/22 04:00:00 AM,15.0861,48.517,,,,,
5362,05/04/22 04:30:00 AM,15.0870,48.339,,,,,
5363,05/04/22 05:00:00 AM,15.0903,48.160,,,,,
5364,05/04/22 05:30:00 AM,15.0887,47.982,,,,,
5365,05/04/22 06:00:00 AM,15.0887,47.982,,,,,
5366,05/04/22 06:30:00 AM,15.0862,47.982,,,,,
5367,05/04/22 07:00:00 AM,15.0926,48.160,,,,,
5368,05/04/22 07:30:00 AM,15.0926,48.160,,,,,
5369,05/04/22 08:00:00 AM,15.0909,48.517,,,,,
5370,05/04/22 08:30:00 AM,15.0902,48.695,,,,,
5371,05/04/22 09:00:00 AM,15.0897,49.759,,,,,
5372,05/04/22 09:30:00 AM,15.0871,50.290,,,,,
5373,05/04/22 10:00:00 AM,15.0874,51.172,,,,,
5374,05/04/22 10:30:00 AM,15.0764,51.874,,,,,
5375,05/04/22 11:00:00 AM,15.0697,52.225,,,,,
5376,05/04/22 11:30:00 AM,15.0635,52.925,,,,,
5377,05/04/22 12:00:00 PM,15.0612,53.798,,,,,
5378,05/04/22 12:30:00 PM,15.0535,54.322,,,,,
5379,05/04/22 01:00:00 PM,15.0471,55.017,,,,,
5380,05/04/22 01:30:00 PM,15.0500,53.623,,,,,
5381,05/04/22 02:00:00 PM,15.0452,54.495,,,,,
5382,05/04/22 02:30:00 PM,15.0427,55.364,,,,,
5383,05/04/22 03:00:00 PM,15.0432,54.842,,,,,
5384,05/04/22 03:30:00 PM,15.0446,55.884,,,,,
5385,05/04/22 04:00:00 PM,15.0442,55.537,,,,,
5386,05/04/22 04:30:00 PM,15.0278,57.096,,,,,
5387,05/04/22 05:00:00 PM,15.0381,56.577,,,,,
5388,05/04/22 05:30:00 PM,15.0333,56.577,,,,,
5389,05/04/22 06:00:00 PM,15.0356,56.577,,,,,
5390,05/04/22 06:30:00 PM,15.0269,56.404,,,,,
5391,05/04/22 07:00:00 PM,15.0245,56.404,,,,,
5392,05/04/22 07:30:00 PM,15.0259,56.577,,,,,
5393,05/04/22 08:00:00 PM,15.0356,56.577,,,,,
5394,05/04/22 08:30:00 PM,15.0346,56.750,,,,,
5395,05/04/22 09:00:00 PM,15.0381,56.577,,,,,
5396,05/04/22 09:30:00 PM,15.0366,56.404,,,,,
5397,05/04/22 10:00:00 PM,15.0255,56.230,,,,,
5398,05/04/22 10:30:00 PM,15.0095,56.057,,,,,
5399,05/04/22 11:00:00 PM,15.0105,55.884,,,,,
5400,05/04/22 11:30:00 PM,15.0116,55.711,,,,,
5401,05/05/22 12:00:00 AM,15.0101,55.537,,,,,
5402,05/05/22 12:30:00 AM,15.0121,55.189,,,,,
5403,05/05/22 01:00:00 AM,15.0082,55.017,,,,,
5404,05/05/22 01:30:00 AM,15.0005,54.669,,,,,
5405,05/05/22 02:00:00 AM,14.9966,54.495,,,,,
5406,05/05/22 02:30:00 AM,15.0024,54.322,,,,,
5407,05/05/22 03:00:00 AM,14.9985,54.147,,,,,
5408,05/05/22 03:30:00 AM,14.9981,53.798,,,,,
5409,05/05/22 04:00:00 AM,14.9966,53.623,,,,,
5410,05/05/22 04:30:00 AM,14.9927,53.449,,,,,
5411,05/05/22 05:00:00 AM,14.9912,53.274,,,,,
5412,05/05/22 05:30:00 AM,14.9898,53.100,,,,,
5413,05/05/22 06:00:00 AM,14.9907,52.925,,,,,
5414,05/05/22 06:30:00 AM,14.9907,52.925,,,,,
5415,05/05/22 07:00:00 AM,14.9941,52.750,,,,,
5416,05/05/22 07:30:00 AM,14.9931,52.925,,,,,
5417,05/05/22 08:00:00 AM,14.9937,53.274,,,,,
5418,05/05/22 08:30:00 AM,14.9888,53.274,,,,,
5419,05/05/22 09:00:00 AM,14.9796,53.623,,,,,
5420,05/05/22 09:30:00 AM,14.9708,54.322,,,,,
5421,05/05/22 10:00:00 AM,14.9689,54.669,,,,,
5422,05/05/22 10:30:00 AM,14.9693,55.017,,,,,
5423,05/05/22 11:00:00 AM,14.9640,55.537,,,,,
5424,05/05/22 11:30:00 AM,14.9615,55.537,,,,,
5425,05/05/22 12:00:00 PM,14.9522,55.884,,,,,
5426,05/05/22 12:30:00 PM,14.9453,56.230,,,,,
5427,05/05/22 01:00:00 PM,14.9374,57.958,,,,,
5428,05/05/22 01:30:00 PM,14.9302,57.958,,,,,
5429,05/05/22 02:00:00 PM,14.9267,58.131,,,,,
5430,05/05/22 02:30:00 PM,14.9163,57.441,,,,,
5431,05/05/22 03:00:00 PM,14.9113,57.441,,,,,
5432,05/05/22 03:30:00 PM,14.9103,58.820,,,,,
5433,05/05/22 04:00:00 PM,14.9103,58.820,,,,,
5434,05/05/22 04:30:00 PM,14.9023,58.131,,,,,
5435,05/05/22 05:00:00 PM,14.8862,59.164,,,,,
5436,05/05/22 05:30:00 PM,14.9036,59.508,,,,,
5437,05/05/22 06:00:00 PM,14.9096,59.337,,,,,
5438,05/05/22 06:30:00 PM,14.9064,59.851,,,,,
5439,05/05/22 07:00:00 PM,14.8993,60.195,,,,,
5440,05/05/22 07:30:00 PM,14.9025,59.680,,,,,
5441,05/05/22 08:00:00 PM,14.9036,59.508,,,,,
5442,05/05/22 08:30:00 PM,14.9047,59.337,,,,,
5443,05/05/22 09:00:00 PM,14.8996,58.993,,,,,
5444,05/05/22 09:30:00 PM,14.8968,58.647,,,,,
5445,05/05/22 10:00:00 PM,14.8991,58.647,,,,,
5446,05/05/22 10:30:00 PM,14.8964,58.303,,,,,
5447,05/05/22 11:00:00 PM,14.8891,58.303,,,,,
5448,05/05/22 11:30:00 PM,14.8864,57.958,,,,,
5449,05/06/22 12:00:00 AM,14.8839,57.958,,,,,
5450,05/06/22 12:30:00 AM,14.8764,57.614,,,,,
5451,05/06/22 01:00:00 AM,14.8749,57.441,,,,,
5452,05/06/22 01:30:00 AM,14.8712,57.268,,,,,
5453,05/06/22 02:00:00 AM,14.8648,57.096,,,,,
5454,05/06/22 02:30:00 AM,14.8600,57.096,,,,,
5455,05/06/22 03:00:00 AM,14.8572,56.750,,,,,
5456,05/06/22 03:30:00 AM,14.8558,56.577,,,,,
5457,05/06/22 04:00:00 AM,14.8568,56.404,,,,,
5458,05/06/22 04:30:00 AM,14.8553,56.230,,,,,
5459,05/06/22 05:00:00 AM,14.8516,56.057,,,,,
5460,05/06/22 05:30:00 AM,14.8526,55.884,,,,,
5461,05/06/22 06:00:00 AM,14.8526,55.884,,,,,
5462,05/06/22 06:30:00 AM,14.8462,55.711,,,,,
5463,05/06/22 07:00:00 AM,14.8487,55.711,,,,,
5464,05/06/22 07:30:00 AM,14.8536,55.711,,,,,
5465,05/06/22 08:00:00 AM,14.8487,55.711,,,,,
5466,05/06/22 08:30:00 AM,14.8511,55.711,,,,,
5467,05/06/22 09:00:00 AM,14.8462,55.711,,,,,
5468,05/06/22 09:30:00 AM,14.8501,55.884,,,,,
5469,05/06/22 10:00:00 AM,14.8501,55.884,,,,,
5470,05/06/22 10:30:00 AM,14.8539,56.057,,,,,
5471,05/06/22 11:00:00 AM,14.8495,56.404,,,,,
5472,05/06/22 11:30:00 AM,14.8498,56.750,,,,,
5473,05/06/22 12:00:00 PM,14.8453,57.096,,,,,
5474,05/06/22 12:30:00 PM,14.8493,57.268,,,,,
5475,05/06/22 01:00:00 PM,14.8482,57.441,,,,,
5476,05/06/22 01:30:00 PM,14.8495,57.614,,,,,
5477,05/06/22 02:00:00 PM,14.8450,57.958,,,,,
5478,05/06/22 02:30:00 PM,14.8443,58.476,,,,,
5479,05/06/22 03:00:00 PM,14.8421,58.820,,,,,
5480,05/06/22 03:30:00 PM,14.8424,59.164,,,,,
5481,05/06/22 04:00:00 PM,14.8417,59.680,,,,,
5482,05/06/22 04:30:00 PM,14.8382,59.851,,,,,
5483,05/06/22 05:00:00 PM,14.8385,60.195,,,,,
5484,05/06/22 05:30:00 PM,14.8407,59.851,,,,,
5485,05/06/22 06:00:00 PM,14.8455,59.851,,,,,
5486,05/06/22 06:30:00 PM,14.8466,59.680,,,,,
5487,05/06/22 07:00:00 PM,14.8511,59.337,,,,,
5488,05/06/22 07:30:00 PM,14.8511,59.337,,,,,
5489,05/06/22 08:00:00 PM,14.8571,59.164,,,,,
5490,05/06/22 08:30:00 PM,14.8630,58.993,,,,,
5491,05/06/22 09:00:00 PM,14.8652,58.647,,,,,
5492,05/06/22 09:30:00 PM,14.8662,58.476,,,,,
5493,05/06/22 10:00:00 PM,14.8648,58.303,,,,,
5494,05/06/22 10:30:00 PM,14.8694,57.958,,,,,
5495,05/06/22 11:00:00 PM,14.8704,57.785,,,,,
5496,05/06/22 11:30:00 PM,14.8764,57.614,,,,,
5497,05/07/22 12:00:00 AM,14.8797,57.441,,,,,
5498,05/07/22 12:30:00 AM,14.8770,57.096,,,,,
5499,05/07/22 01:00:00 AM,14.8804,56.923,,,,,
5500,05/07/22 01:30:00 AM,14.8767,56.750,,,,,
5501,05/07/22 02:00:00 AM,14.8812,56.404,,,,,
5502,05/07/22 02:30:00 AM,14.8845,56.230,,,,,
5503,05/07/22 03:00:00 AM,14.8855,56.057,,,,,
5504,05/07/22 03:30:00 AM,14.8842,55.884,,,,,
5505,05/07/22 04:00:00 AM,14.8803,55.711,,,,,
5506,05/07/22 04:30:00 AM,14.8788,55.537,,,,,
5507,05/07/22 05:00:00 AM,14.8848,55.364,,,,,
5508,05/07/22 05:30:00 AM,14.8906,55.189,,,,,
5509,05/07/22 06:00:00 AM,14.8964,55.017,,,,,
5510,05/07/22 06:30:00 AM,14.8999,54.842,,,,,
5511,05/07/22 07:00:00 AM,14.9009,54.669,,,,,
5512,05/07/22 07:30:00 AM,14.8999,54.842,,,,,
5513,05/07/22 08:00:00 AM,14.8978,55.189,,,,,
5514,05/07/22 08:30:00 AM,14.8945,55.364,,,,,
5515,05/07/22 09:00:00 AM,14.8962,55.884,,,,,
5516,05/07/22 09:30:00 AM,14.8936,56.750,,,,,
5517,05/07/22 10:00:00 AM,14.9023,56.923,,,,,
5518,05/07/22 10:30:00 AM,14.9013,57.096,,,,,
5519,05/07/22 11:00:00 AM,14.8991,58.647,,,,,
5520,05/07/22 11:30:00 AM,14.8978,58.476,,,,,
5521,05/07/22 12:00:00 PM,14.8867,58.303,,,,,
5522,05/07/22 12:30:00 PM,14.8828,59.337,,,,,
5523,05/07/22 01:00:00 PM,14.8739,60.368,,,,,
5524,05/07/22 01:30:00 PM,14.8742,60.712,,,,,
5525,05/07/22 02:00:00 PM,14.8652,61.741,,,,,
5526,05/07/22 02:30:00 PM,14.8655,62.425,,,,,
5527,05/07/22 03:00:00 PM,14.8629,62.083,,,,,
5528,05/07/22 03:30:00 PM,14.8545,62.254,,,,,
5529,05/07/22 04:00:00 PM,14.8571,62.598,,,,,
5530,05/07/22 04:30:00 PM,14.8513,63.111,,,,,
5531,05/07/22 05:00:00 PM,14.8498,65.167,,,,,
5532,05/07/22 05:30:00 PM,14.8520,64.481,,,,,
5533,05/07/22 06:00:00 PM,14.8548,65.167,,,,,
5534,05/07/22 06:30:00 PM,14.8503,66.193,,,,,
5535,05/07/22 07:00:00 PM,14.8513,65.680,,,,,
5536,05/07/22 07:30:00 PM,14.8536,65.338,,,,,
5537,05/07/22 08:00:00 PM,14.8548,65.167,,,,,
5538,05/07/22 08:30:00 PM,14.8617,64.481,,,,,
5539,05/07/22 09:00:00 PM,14.8603,63.968,,,,,
5540,05/07/22 09:30:00 PM,14.8613,63.455,,,,,
5541,05/07/22 10:00:00 PM,14.8611,63.111,,,,,
5542,05/07/22 10:30:00 PM,14.8609,62.769,,,,,
5543,05/07/22 11:00:00 PM,14.8632,62.425,,,,,
5544,05/07/22 11:30:00 PM,14.8604,62.083,,,,,
5545,05/08/22 12:00:00 AM,14.8553,61.741,,,,,
5546,05/08/22 12:30:00 AM,14.8552,61.398,,,,,
5547,05/08/22 01:00:00 AM,14.8574,61.054,,,,,
5548,05/08/22 01:30:00 AM,14.8485,60.539,,,,,
5549,05/08/22 02:00:00 AM,14.8495,60.368,,,,,
5550,05/08/22 02:30:00 AM,14.8468,60.024,,,,,
5551,05/08/22 03:00:00 AM,14.8490,59.680,,,,,
5552,05/08/22 03:30:00 AM,14.8501,59.508,,,,,
5553,05/08/22 04:00:00 AM,14.8449,59.164,,,,,
5554,05/08/22 04:30:00 AM,14.8421,58.820,,,,,
5555,05/08/22 05:00:00 AM,14.8394,58.476,,,,,
5556,05/08/22 05:30:00 AM,14.8453,58.303,,,,,
5557,05/08/22 06:00:00 AM,14.8366,58.131,,,,,
5558,05/08/22 06:30:00 AM,14.8378,57.958,,,,,
5559,05/08/22 07:00:00 AM,14.8498,57.958,,,,,
5560,05/08/22 07:30:00 AM,14.8513,58.131,,,,,
5561,05/08/22 08:00:00 AM,14.8610,58.131,,,,,
5562,05/08/22 08:30:00 AM,14.8478,58.303,,,,,
5563,05/08/22 09:00:00 AM,14.8562,58.131,,,,,
5564,05/08/22 09:30:00 AM,14.8585,58.131,,,,,
5565,05/08/22 10:00:00 AM,14.8551,58.303,,,,,
5566,05/08/22 10:30:00 AM,14.8478,58.303,,,,,
5567,05/08/22 11:00:00 AM,14.8648,58.303,,,,,
5568,05/08/22 11:30:00 AM,14.8503,58.303,,,,,
5569,05/08/22 12:00:00 PM,14.8453,58.303,,,,,
5570,05/08/22 12:30:00 PM,14.8321,58.476,,,,,
5571,05/08/22 01:00:00 PM,14.7992,58.303,,,,,
5572,05/08/22 01:30:00 PM,14.8027,58.131,,,,,
5573,05/08/22 02:00:00 PM,14.8075,58.131,,,,,
5574,05/08/22 02:30:00 PM,14.8162,58.303,,,,,
5575,05/08/22 03:00:00 PM,14.7930,58.131,,,,,
5576,05/08/22 03:30:00 PM,14.7953,58.131,,,,,
5577,05/08/22 04:00:00 PM,14.7880,58.131,,,,,
5578,05/08/22 04:30:00 PM,14.7880,58.131,,,,,
5579,05/08/22 05:00:00 PM,14.7833,58.131,,,,,
5580,05/08/22 05:30:00 PM,14.7843,57.958,,,,,
5581,05/08/22 06:00:00 PM,14.7746,57.958,,,,,
5582,05/08/22 06:30:00 PM,14.7828,57.785,,,,,
5583,05/08/22 07:00:00 PM,14.7805,57.785,,,,,
5584,05/08/22 07:30:00 PM,14.7805,57.785,,,,,
5585,05/08/22 08:00:00 PM,14.7815,57.614,,,,,
5586,05/08/22 08:30:00 PM,14.7801,57.441,,,,,
5587,05/08/22 09:00:00 PM,14.7875,57.441,,,,,
5588,05/08/22 09:30:00 PM,14.7908,57.268,,,,,
5589,05/08/22 10:00:00 PM,14.7933,57.268,,,,,
5590,05/08/22 10:30:00 PM,14.7895,57.096,,,,,
5591,05/08/22 11:00:00 PM,14.7920,57.096,,,,,
5592,05/08/22 11:30:00 PM,14.7920,57.096,,,,,
5593,05/09/22 12:00:00 AM,14.7943,57.096,,,,,
5594,05/09/22 12:30:00 AM,14.7954,56.923,,,,,
5595,05/09/22 01:00:00 AM,14.7915,56.750,,,,,
5596,05/09/22 01:30:00 AM,14.7915,56.750,,,,,
5597,05/09/22 02:00:00 AM,14.7891,56.750,,,,,
5598,05/09/22 02:30:00 AM,14.7878,56.577,,,,,
5599,05/09/22 03:00:00 AM,14.7828,56.577,,,,,
5600,05/09/22 03:30:00 AM,14.7828,56.577,,,,,
5601,05/09/22 04:00:00 AM,14.7815,56.404,,,,,
5602,05/09/22 04:30:00 AM,14.7766,56.404,,,,,
5603,05/09/22 05:00:00 AM,14.7776,56.230,,,,,
5604,05/09/22 05:30:00 AM,14.7728,56.230,,,,,
5605,05/09/22 06:00:00 AM,14.7751,56.230,,,,,
5606,05/09/22 06:30:00 AM,14.7786,56.057,,,,,
5607,05/09/22 07:00:00 AM,14.7751,56.230,,,,,
5608,05/09/22 07:30:00 AM,14.7815,56.404,,,,,
5609,05/09/22 08:00:00 AM,14.7696,56.750,,,,,
5610,05/09/22 08:30:00 AM,14.7579,57.096,,,,,
5611,05/09/22 09:00:00 AM,14.7412,57.441,,,,,
5612,05/09/22 09:30:00 AM,14.7405,57.958,,,,,
5613,05/09/22 10:00:00 AM,14.7279,58.820,,,,,
5614,05/09/22 10:30:00 AM,14.7297,59.680,,,,,
5615,05/09/22 11:00:00 AM,14.7254,60.368,,,,,
5616,05/09/22 11:30:00 AM,14.7235,61.054,,,,,
5617,05/09/22 12:00:00 PM,14.7241,62.083,,,,,
5618,05/09/22 12:30:00 PM,14.7229,62.254,,,,,
5619,05/09/22 01:00:00 PM,14.7149,63.111,,,,,
5620,05/09/22 01:30:00 PM,14.7189,63.968,,,,,
5621,05/09/22 02:00:00 PM,14.7168,64.652,,,,,
5622,05/09/22 02:30:00 PM,14.7000,65.680,,,,,
5623,05/09/22 03:00:00 PM,14.7013,66.193,,,,,
5624,05/09/22 03:30:00 PM,14.7028,66.708,,,,,
5625,05/09/22 04:00:00 PM,14.7052,67.050,,,,,
5626,05/09/22 04:30:00 PM,14.6993,67.906,,,,,
5627,05/09/22 05:00:00 PM,14.7090,67.906,,,,,
5628,05/09/22 05:30:00 PM,14.7102,67.735,,,,,
5629,05/09/22 06:00:00 PM,14.7151,68.077,,,,,
5630,05/09/22 06:30:00 PM,14.7212,67.906,,,,,
5631,05/09/22 07:00:00 PM,14.7187,67.906,,,,,
5632,05/09/22 07:30:00 PM,14.7126,67.735,,,,,
5633,05/09/22 08:00:00 PM,14.7176,67.735,,,,,
5634,05/09/22 08:30:00 PM,14.7383,67.564,,,,,
5635,05/09/22 09:00:00 PM,14.7467,67.392,,,,,
5636,05/09/22 09:30:00 PM,14.7456,67.221,,,,,
5637,05/09/22 10:00:00 PM,14.7553,67.221,,,,,
5638,05/09/22 10:30:00 PM,14.7638,67.050,,,,,
5639,05/09/22 11:00:00 PM,14.7699,66.879,,,,,
5640,05/09/22 11:30:00 PM,14.7796,66.879,,,,,
5641,05/10/22 12:00:00 AM,14.7796,66.879,,,,,
5642,05/10/22 12:30:00 AM,14.8004,66.708,,,,,
5643,05/10/22 01:00:00 AM,14.8027,66.708,,,,,
5644,05/10/22 01:30:00 AM,14.7844,66.537,,,,,
5645,05/10/22 02:00:00 AM,14.8147,66.022,,,,,
5646,05/10/22 02:30:00 AM,14.8233,65.851,,,,,
5647,05/10/22 03:00:00 AM,14.8233,65.851,,,,,
5648,05/10/22 03:30:00 AM,14.8269,65.680,,,,,
5649,05/10/22 04:00:00 AM,14.8292,65.680,,,,,
5650,05/10/22 04:30:00 AM,14.8292,65.680,,,,,
5651,05/10/22 05:00:00 AM,14.8329,65.509,,,,,
5652,05/10/22 05:30:00 AM,14.8403,65.509,,,,,
5653,05/10/22 06:00:00 AM,14.8403,65.509,,,,,
5654,05/10/22 06:30:00 AM,14.8439,65.680,,,,,
5655,05/10/22 07:00:00 AM,14.8488,65.680,,,,,
5656,05/10/22 07:30:00 AM,14.8537,65.680,,,,,
5657,05/10/22 08:00:00 AM,14.8524,65.509,,,,,
5658,05/10/22 08:30:00 AM,14.8587,66.022,,,,,
5659,05/10/22 09:00:00 AM,14.8539,66.366,,,,,
5660,05/10/22 09:30:00 AM,14.8553,67.221,,,,,
5661,05/10/22 10:00:00 AM,14.8517,67.392,,,,,
5662,05/10/22 10:30:00 AM,14.8506,67.906,,,,,
5663,05/10/22 11:00:00 AM,14.8471,68.421,,,,,
5664,05/10/22 11:30:00 AM,14.8471,68.763,,,,,
5665,05/10/22 12:00:00 PM,14.8435,68.934,,,,,
5666,05/10/22 12:30:00 PM,14.8448,69.107,,,,,
5667,05/10/22 01:00:00 PM,14.8411,69.622,,,,,
5668,05/10/22 01:30:00 PM,14.8387,70.651,,,,,
5669,05/10/22 02:00:00 PM,14.8375,70.824,,,,,
5670,05/10/22 02:30:00 PM,14.8362,71.683,,,,,
5671,05/10/22 03:00:00 PM,14.8361,72.372,,,,,
5672,05/10/22 03:30:00 PM,14.8362,72.028,,,,,
5673,05/10/22 04:00:00 PM,14.8349,71.856,,,,,
5674,05/10/22 04:30:00 PM,14.8336,72.718,,,,,
5675,05/10/22 05:00:00 PM,14.8361,72.372,,,,,
5676,05/10/22 05:30:00 PM,14.8361,72.718,,,,,
5677,05/10/22 06:00:00 PM,14.8385,73.062,,,,,
